Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
tl_robot_link0,0.00019716,-5.6594E-05,0.037668,0,0,0,0.7499,0.0015624,-6.4826E-08,4.2171E-05,0.0014306,-1.474E-07,0.0018195,0,0,0,0,0,0,package://TCB710_06N_urdf/meshes/tl_robot_link0.STL,0.79216,0.81961,0.93333,1,0,0,0,0,0,0,package://TCB710_06N_urdf/meshes/tl_robot_link0.STL,,底座组件-1/2.05.00.76-000022-1;底座组件-1/淘宝_双螺母航插座(TGG+ZCG 2B 7芯)-1;底座组件-1/淘宝_双螺母航插座(TGG+ZCG 2B 26芯)-1;底座组件-1/内置控制器-2/3D_cobot-io-A1_0-000-1;底座组件-1/淘宝_航空插头+插座(SF12-9芯插头+厚螺母座)-1;底座组件-1/WIFI天线-1;2.01.08.23-000200-1;底座组件-1/2.01.08.23-000209-0.5-1;2.05.00.76-000024-0.1-1;2.05.00.76-000023-0.2-5,tl_robot_link0,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
tl_robot_link1,-3.2217E-06,-0.015124,0.070502,0,0,0,0.51848,0.0016711,1.5621E-07,-1.5467E-07,0.001757,0.00026361,0.00078448,0,0,0,0,0,0,package://TCB710_06N_urdf/meshes/tl_robot_link1.STL,1,1,1,1,0,0,0,0,0,0,package://TCB710_06N_urdf/meshes/tl_robot_link1.STL,,2.01.08.23-000201-1;2.05.00.76-000024-0.1-2;2.05.00.76-000023-0.2-6,tl_robot_link1,tl_robot1,tl_robot_joint1,revolute,0,0,0.1305,0,0,0,tl_robot_link0,0,0,1,0,0,-3.14,3.14,,,,,,,,
tl_robot_link2,-1.2697E-05,-0.066422,0.0045783,0,0,0,0.45884,0.0016432,-2.7265E-07,-7.6925E-08,0.00055884,-0.00028299,0.0017123,0,0,0,0,0,0,package://TCB710_06N_urdf/meshes/tl_robot_link2.STL,1,1,1,1,0,0,0,0,0,0,package://TCB710_06N_urdf/meshes/tl_robot_link2.STL,,2.01.08.23-000202-1;2.05.00.76-000026-0.1-1;2.05.00.76-000025-0.2-3,tl_robot_link2,tl_robot2,tl_robot_joint2,revolute,0,0.016,0.1315,-1.5708,0,0,tl_robot_link1,0,0,1,0,0,-3.14,3.14,,,,,,,,
tl_robot_link3,5.3045E-06,0.016606,0.08269,0,0,0,0.46363,0.0016235,-7.0673E-08,-2.6457E-07,0.0016823,-0.0002385,0.00046382,0,0,0,0,0,0,package://TCB710_06N_urdf/meshes/tl_robot_link3.STL,0.56863,0.59608,0.62353,1,0,0,0,0,0,0,package://TCB710_06N_urdf/meshes/tl_robot_link3.STL,,2.01.08.23-000203-1;2.05.00.76-000025-0.2-4;2.05.00.76-000026-0.1-2,tl_robot_link3,tl_robot3,tl_robot_joint3,revolute,0,-0.1675,-0.016,1.5708,0,0,tl_robot_link2,0,0,1,0,0,-3.14,3.14,,,,,,,,
tl_robot_link4,2.78354237109905E-06,0.0694960867121007,0.00637377402709792,0,0,0,0.396498595803027,0.00137497380584233,7.68580314688507E-08,2.5461038707363E-08,0.000357925421554553,0.000211759769095163,0.00141757729346042,0,0,0,0,0,0,package://TCB710_06N_urdf/meshes/tl_robot_link4.STL,1,1,1,1,0,0,0,0,0,0,package://TCB710_06N_urdf/meshes/tl_robot_link4.STL,,2.01.08.23-000204-1;2.05.00.76-000028-0.1-1;2.05.00.76-000027-0.2-1,tl_robot_link4,tl_robot4,tl_robot_joint4,revolute,0,-0.0135,0.153,1.5708,0,0,tl_robot_link3,0,0,-1,0,0,-3.14,3.14,,,,,,,,
tl_robot_link5,-3.4093E-06,-0.013324,0.058713,0,0,0,0.24429,0.00050736,3.1409E-08,-1.1005E-07,0.00052202,8.9413E-05,0.00020297,0,0,0,0,0,0,package://TCB710_06N_urdf/meshes/tl_robot_link5.STL,1,1,1,1,0,0,0,0,0,0,package://TCB710_06N_urdf/meshes/tl_robot_link5.STL,,2.01.08.23-000205-0.4-1;2.05.00.76-000028-0.1-2;2.05.00.76-000027-0.2-3,tl_robot_link5,tl_robot5,tl_robot_joint5,revolute,0,0.1745,-0.0135,-1.5708,0,0,tl_robot_link4,0,0,1,0,0,-3.14,3.14,,,,,,,,
tl_robot_link6,-1.4032E-05,-0.043424,0.0005268,0,0,0,0.24867,0.00043537,1.0258E-07,3.8396E-08,0.00022331,-9.1514E-05,0.00044049,0,0,0,0,0,0,package://TCB710_06N_urdf/meshes/tl_robot_link6.STL,0.56863,0.59608,0.62353,1,0,0,0,0,0,0,package://TCB710_06N_urdf/meshes/tl_robot_link6.STL,,2.01.08.23-000206-1;2.05.00.76-000028-0.1-3;2.05.00.76-000027-0.2-2,tl_robot_link6,tl_robot6,tl_robot_joint6,revolute,0,0.0145,0.105,-1.5708,0,0,tl_robot_link5,0,0,1,0,0,-3.14,3.14,,,,,,,,
tl_robot_link7,8.1873E-06,9.1246E-05,0.026769,0,0,0,0.22249,0.00013531,-5.825E-08,-1.8884E-09,0.00013446,-1.2392E-08,0.00018105,0,0,0,0,0,0,package://TCB710_06N_urdf/meshes/tl_robot_link7.STL,0.89804,0.91765,0.92941,1,0,0,0,0,0,0,package://TCB710_06N_urdf/meshes/tl_robot_link7.STL,,J7轴装配体-1/J7外壳-1;J7轴装配体-1/ZGG-1B-302-1;J7轴装配体-1/2.05.00.01-000411-V1.2V1.3V1.4-1;J7轴装配体-1/2.05.00.76-000021-0.1-1;J7轴装配体-1/ZGG-1B-316-1;J7轴装配体-1/2.05.00.01-000410-V1.2V1.3V1.4-1;J7轴装配体-1/2.05.00.01-000408-V1.2V1.3V1.4-1;J7轴装配体-1/螺纹套5-2D-V1.2V1.3V1.4-1;J7轴装配体-1/螺纹套5-2D-V1.2V1.3V1.4-4;J7轴装配体-1/螺纹套5-2D-V1.2V1.3V1.4-3;J7轴装配体-1/螺纹套5-2D-V1.2V1.3V1.4-2,tl_robot_link7,tl_robot7,tl_robot_joint7,revolute,0,-0.1145,-0.0145,1.5708,0,0,tl_robot_link6,0,0,1,0,0,-3.14,3.14,,,,,,,,
