Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
right_tl_robot_link6,-1.40320353185786E-05,-0.0434236898121723,0.000526798770660086,0,0,0,0.248665741580466,0.000435366365641092,1.02578029044756E-07,3.83958961579293E-08,0.000223309836077594,-9.15144352365045E-05,0.000440491062716011,0,0,0,0,0,0,package://fujqr04_urdf/meshes/right_tl_robot_link6.STL,0.568627450980392,0.596078431372549,0.623529411764706,1,0,0,0,0,0,0,package://fujqr04_urdf/meshes/right_tl_robot_link6.STL,,复合04-上身+旋转自由度-1/TCB710-1/2.01.08.23-000206-1;复合04-上身+旋转自由度-1/TCB710-1/2.05.00.76-000028-0.1-3;复合04-上身+旋转自由度-1/TCB710-1/2.05.00.76-000027-0.1-2,right_tl_robot6,r_tl_robot6,right_tl_robot_joint6,revolute,0,0.0145000000018278,0.105000000000001,-1.57079632679431,0,0,right_tl_robot_link5,0,0,1,10,10,-3.14,3.14,,,,,,,,
right_tl_robot_link7,-4.26976566042514E-06,-9.34423822174235E-05,0.0269658756305569,0,0,0,0.217904444638026,0.000132895370549979,-2.07531992122267E-08,9.78348685333675E-10,0.000131821662401355,6.36865291789532E-09,0.000178910519063227,0,0,0,0,0,0,package://fujqr04_urdf/meshes/right_tl_robot_link7.STL,1,1,1,1,0,0,0,0,0,0,package://fujqr04_urdf/meshes/right_tl_robot_link7.STL,,复合04-上身+旋转自由度-1/TCB710-1/J7轴装配体-1/2.05.00.01-000408-V1.2V1.3V1.4-1;复合04-上身+旋转自由度-1/TCB710-1/J7轴装配体-1/ZGG-1B-316-1;复合04-上身+旋转自由度-1/TCB710-1/J7轴装配体-1/2.05.00.76-000021-0.1-1;复合04-上身+旋转自由度-1/TCB710-1/J7轴装配体-1/2.05.00.01-000410-V1.2V1.3V1.4-1;复合04-上身+旋转自由度-1/TCB710-1/J7轴装配体-1/ZGG-1B-302-1;复合04-上身+旋转自由度-1/TCB710-1/J7轴装配体-1/2.05.00.01-000411-V1.2V1.3V1.4-1;复合04-上身+旋转自由度-1/TCB710-1/J7轴装配体-1/2.01.08.23-000207-0.4-1,right_tl_robot7,r_tl_robot7,right_tl_robot_joint7,revolute,0,-0.114500000000033,-0.0144999999996767,1.57079632679452,0,0,right_tl_robot_link6,0,0,1,10,10,-3.14,3.14,,,,,,,,
left_tl_robot_link0,0.00192374642958909,-6.92485170095125E-06,0.0385486940394267,0,0,0,0.716845535665837,0.00154416101417348,-1.11621436063746E-08,4.19538312750026E-05,0.0014187654073648,8.77246449852576E-10,0.00181390795283298,0,0,0,0,0,0,package://fujqr04_urdf/meshes/left_tl_robot_link0.STL,0.698039215686274,0.698039215686274,0.698039215686274,1,0,0,0,0,0,0,package://fujqr04_urdf/meshes/left_tl_robot_link0.STL,,复合04-上身+旋转自由度-1/TCB710-2/2.01.08.23-000209-1;复合04-上身+旋转自由度-1/TCB710-2/2.01.08.23-000200-1;复合04-上身+旋转自由度-1/TCB710-2/2.05.00.76-000023-0.1-5;复合04-上身+旋转自由度-1/TCB710-2/2.05.00.76-000024-0.1-1,left_tl_robot0,l_tl_robot0,left_tl_robot_joint0,fixed,0.0150727614277847,0.0149999999999999,0.315,1.5707963267949,0,3.14159265358979,body_link,0,0,0,,,,,,,,,,,,
left_tl_robot_link1,-3.22744538816533E-06,-0.0151241394602863,0.0705018024712039,0,0,0,0.518479296797124,0.00167109420268885,1.55942416759266E-07,-1.54779125210919E-07,0.0017570055786797,0.000263610612968579,0.000784478984496201,0,0,0,0,0,0,package://fujqr04_urdf/meshes/left_tl_robot_link1.STL,1,1,1,1,0,0,0,0,0,0,package://fujqr04_urdf/meshes/left_tl_robot_link1.STL,,复合04-上身+旋转自由度-1/TCB710-2/2.01.08.23-000201-1;复合04-上身+旋转自由度-1/TCB710-2/2.05.00.76-000024-0.1-2;复合04-上身+旋转自由度-1/TCB710-2/2.05.00.76-000023-0.1-2,left_tl_robot1,l_tl_robot1,left_tl_robot_joint1,revolute,-0.000927238572212885,0,0.131499999999994,0,0,0,left_tl_robot_link0,0,0,1,10,10,-3.14,3.14,,,,,,,,
left_tl_robot_link2,-1.26981341808108E-05,-0.0664217615872392,0.00457834248595579,0,0,0,0.458838559078682,0.00164318333342256,-2.72673631358784E-07,-7.69567017167403E-08,0.000558837975084229,-0.000282993807946962,0.00171225917790595,0,0,0,0,0,0,package://fujqr04_urdf/meshes/left_tl_robot_link2.STL,1,1,1,1,0,0,0,0,0,0,package://fujqr04_urdf/meshes/left_tl_robot_link2.STL,,复合04-上身+旋转自由度-1/TCB710-2/2.01.08.23-000202-1;复合04-上身+旋转自由度-1/TCB710-2/2.05.00.76-000025-0.1-3;复合04-上身+旋转自由度-1/TCB710-2/2.05.00.76-000026-0.1-1,left_tl_robot2,l_tl_robot2,left_tl_robot_joint2,revolute,0,0.0159999999988854,0.1315,-1.57079632679488,0,0,left_tl_robot_link1,0,0,1,10,10,-3.14,3.14,,,,,,,,
left_tl_robot_link3,5.34525665640828E-06,0.0166055217931906,0.0826903501113631,0,0,0,0.463626862441133,0.00162345280531544,-7.09990185599955E-08,-2.65595087142102E-07,0.0016822612104723,-0.000238494378094532,0.000463821764240809,0,0,0,0,0,0,package://fujqr04_urdf/meshes/left_tl_robot_link3.STL,0.568627450980392,0.596078431372549,0.623529411764706,1,0,0,0,0,0,0,package://fujqr04_urdf/meshes/left_tl_robot_link3.STL,,复合04-上身+旋转自由度-1/TCB710-2/2.01.08.23-000203-1;复合04-上身+旋转自由度-1/TCB710-2/2.05.00.76-000025-0.1-4;复合04-上身+旋转自由度-1/TCB710-2/2.05.00.76-000026-0.1-2,left_tl_robot3,r_tl_robot3,left_tl_robot_joint3,revolute,0,-0.167500000000009,-0.0159999999998925,1.57079632679491,0,0,left_tl_robot_link2,0,0,-1,10,10,-3.14,3.14,,,,,,,,
left_tl_robot_link4,2.77499371681422E-06,0.0694960701165344,0.00637378176105474,0,0,0,0.396498467935782,0.00137497369985905,7.70456070168299E-08,2.53782058959786E-08,0.000357925307856412,0.000211759729780307,0.00141757709378062,0,0,0,0,0,0,package://fujqr04_urdf/meshes/left_tl_robot_link4.STL,1,1,1,1,0,0,0,0,0,0,package://fujqr04_urdf/meshes/left_tl_robot_link4.STL,,复合04-上身+旋转自由度-1/TCB710-2/2.01.08.23-000204-1;复合04-上身+旋转自由度-1/TCB710-2/2.05.00.76-000028-0.1-1;复合04-上身+旋转自由度-1/TCB710-2/2.05.00.76-000027-0.1-1,left_tl_robot4,l_tl_robot4,left_tl_robot_joint4,revolute,0,-0.0135000000002568,0.153000000000002,1.57079632679489,0,0,left_tl_robot_link3,0,0,1,10,10,-3.14,3.14,,,,,,,,
left_tl_robot_link5,-3.40933788461895E-06,-0.0133244789122331,0.0587132278154021,0,0,0,0.244288838250713,0.000507361499420868,3.14094198346696E-08,-1.10052698007247E-07,0.000522024117410588,8.94126964824741E-05,0.000202971056177867,0,0,0,0,0,0,package://fujqr04_urdf/meshes/left_tl_robot_link5.STL,1,1,1,1,0,0,0,0,0,0,package://fujqr04_urdf/meshes/left_tl_robot_link5.STL,,复合04-上身+旋转自由度-1/TCB710-2/2.01.08.23-000205-1;复合04-上身+旋转自由度-1/TCB710-2/2.05.00.76-000028-0.1-2;复合04-上身+旋转自由度-1/TCB710-2/2.05.00.76-000027-0.1-3,left_tl_robot5,l_tl_robot5,left_tl_robot_joint5,revolute,0,0.174499999999963,-0.0135000000000027,-1.57079632679493,0,0,left_tl_robot_link4,0,0,1,10,10,-3.14,3.14,,,,,,,,
left_tl_robot_link6,-1.40320481823997E-05,-0.0434236898124801,0.000526798770638548,0,0,0,0.248665741580508,0.000435366365641065,1.02578029235109E-07,3.83958962041588E-08,0.000223309836077521,-9.15144352364949E-05,0.000440491062716001,0,0,0,0,0,0,package://fujqr04_urdf/meshes/left_tl_robot_link6.STL,0.568627450980392,0.596078431372549,0.623529411764706,1,0,0,0,0,0,0,package://fujqr04_urdf/meshes/left_tl_robot_link6.STL,,复合04-上身+旋转自由度-1/TCB710-2/2.01.08.23-000206-1;复合04-上身+旋转自由度-1/TCB710-2/2.05.00.76-000027-0.1-2;复合04-上身+旋转自由度-1/TCB710-2/2.05.00.76-000028-0.1-3,left_tl_robot6,l_tl_robot6,left_tl_robot_joint6,revolute,0,0.0145000000019011,0.10499999999999,-1.57079632679487,0,0,left_tl_robot_link5,0,0,1,10,10,-3.14,3.14,,,,,,,,
left_tl_robot_link7,-4.26977886364144E-06,-9.34423823821806E-05,0.0269658756305334,0,0,0,0.217904444638026,0.000132895370549978,-2.07531992122101E-08,9.78348685470837E-10,0.000131821662401355,6.36865291789679E-09,0.000178910519063226,0,0,0,0,0,0,package://fujqr04_urdf/meshes/left_tl_robot_link7.STL,0.898039215686275,0.917647058823529,0.929411764705882,1,0,0,0,0,0,0,package://fujqr04_urdf/meshes/left_tl_robot_link7.STL,,复合04-上身+旋转自由度-1/TCB710-2/J7轴装配体-1/2.01.08.23-000207-0.4-1;复合04-上身+旋转自由度-1/TCB710-2/J7轴装配体-1/ZGG-1B-316-1;复合04-上身+旋转自由度-1/TCB710-2/J7轴装配体-1/2.05.00.01-000411-V1.2V1.3V1.4-1;复合04-上身+旋转自由度-1/TCB710-2/J7轴装配体-1/2.05.00.01-000408-V1.2V1.3V1.4-1;复合04-上身+旋转自由度-1/TCB710-2/J7轴装配体-1/2.05.00.76-000021-0.1-1;复合04-上身+旋转自由度-1/TCB710-2/J7轴装配体-1/ZGG-1B-302-1;复合04-上身+旋转自由度-1/TCB710-2/J7轴装配体-1/2.05.00.01-000410-V1.2V1.3V1.4-1,left_tl_robot7,l_tl_robot7,left_tl_robot_joint7,revolute,0,-0.114500000000057,-0.0144999999995405,1.57079632679452,0,0,left_tl_robot_link6,0,0,1,10,10,-3.14,3.14,,,,,,,,
head1_link,-0.000110544612671848,0.0119119243556335,0.0301067925619751,0,0,0,0.23999397328408,0.000200766393248412,9.97354686190349E-07,2.25888413561379E-07,0.000123810810769138,3.04843733388385E-06,0.000173354729953966,0,0,0,0,0,0,package://fujqr04_urdf/meshes/head1_link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://fujqr04_urdf/meshes/head1_link.STL,,复合04-头部-1113-1/复合04-头部-1113.stp-1/2.05.00.47-000019.stp-1;复合04-头部-1113-1/复合04-头部-1113.stp-1/2.05.00.47-000020.stp-1;复合04-头部-1113-1/复合04-头部-1113.stp-1/________.stp-1;复合04-头部-1113-1/复合04-头部-1113.stp-1/2.05.00.47-000076.stp-1;复合04-头部-1113-1/复合04-头部-1113.stp-1/颈部-1,head1,head1_axis,head1_joint,revolute,0.0160000000000082,0,0.439000000001103,0,0,0,body_link,0,0,1,0,0,-0.78,0.78,,,,,,,,
head2_link,0.0154454796675373,-0.00213387553601474,0.0748127663343177,0,0,0,0.409174674371638,0.00127698871749047,-3.18656524680306E-07,-1.12537422467823E-05,0.000725097130503655,-1.06044440489727E-07,0.000946382031253248,0,0,0,0,0,0,package://fujqr04_urdf/meshes/head2_link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://fujqr04_urdf/meshes/head2_link.STL,,复合04-头部-1113-1/复合04-头部-1113.stp-1/2.05.00.47-000078.stp-1;复合04-头部-1113-1/复合04-头部-1113.stp-1/___pcb-0.1.stp-1;复合04-头部-1113-1/复合04-头部-1113.stp-1/ruanhe-xianxing-4mic-20220216-1;复合04-头部-1113-1/复合04-头部-1113.stp-1/2.05.00.47-000098-1;复合04-头部-1113-1/复合04-头部-1113.stp-1/头部改（不要馈线版本）1217-1,head2,head2_axis,head2_joint,revolute,-0.000309151773435268,0.0020018291209849,0.0474999999999999,0,0,-0.00580742002106411,head1_link,0,1,0,0,0,-0.26,0.43,,,,,,,,
head3_link,0.0115023494424462,-0.00298518828511368,-0.00106984495635642,0,0,0,0.0519216731169617,4.03019084886521E-05,-1.19828295480724E-06,-4.50259990749629E-07,6.85285945251072E-06,-2.60437994636185E-06,3.87787507032364E-05,0,0,0,0,0,0,package://fujqr04_urdf/meshes/head3_link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://fujqr04_urdf/meshes/head3_link.STL,,复合04-头部-1113-1/复合04-头部-1113.stp-1/inter-D435___.stp-1/图块 01.stp-1,head3,head3_axis,head3_joint,fixed,0.0522292280426216,-0.00200000000003878,0.0863448703490786,0,0,0,head2_link,0,0,0,,,,,,,,,,,,
